,t1,t2,t3,t4,energy,old duration,lost,dead,duration
410,5,9,390,0,65999.60103278125,15411,0,100000000000000,404
411,7,9,15609,0,65999.60103278125,30632,0,100000000000000,15625
412,6,9,5708,0,65999.60103278125,20730,0,100000000000000,5723
413,7,9,13277,0,65999.60103278125,28300,0,100000000000000,13293
414,6,9,12723,0,65999.60103278125,27745,0,100000000000000,12738
415,7,9,10096,0,65999.60103278125,25119,0,100000000000000,10112
416,5,9,14,0,65999.60103278125,15035,0,100000000000000,28
417,5,9,3935,0,65999.60103278125,18956,0,100000000000000,3949
418,6,9,10084,0,65999.60103278125,25106,0,100000000000000,10099
419,7,9,8523,0,65999.60103278125,23546,0,100000000000000,8539
420,7,9,12861,0,65999.60103278125,27884,0,100000000000000,12877
421,5,9,10319,0,65999.60103278125,25340,0,100000000000000,10333
422,7,9,15609,0,65999.60103278125,30632,0,100000000000000,15625
423,7,9,14,0,65999.60103278125,15037,0,100000000000000,30
