,t1,t2,t3,t4,energy,old duration,lost,dead,duration
412,7,7,14,0,45990.54185459379,15037,0,100000000000000,28
413,7,9,16,0,45990.55356350003,21869,0,100000000000000,32
414,7,9,15609,0,45990.55543343752,15242,0,100000000000000,15625
415,5,6,5496,1,45990.56159509378,20517,0,100000000000000,5507
416,7,7,18,0,45990.58483687503,15041,0,100000000000000,32
417,5,8,5852,0,45990.58600484378,20873,0,100000000000000,5865
418,6,4,13526,0,45990.59161828129,28548,0,100000000000000,13536
419,7,8,15610,1,45990.601788843785,30633,0,100000000000000,15625
420,7,9,16,0,45990.60449581254,15039,0,100000000000000,32
421,7,7,12897,0,45990.60676653127,27920,0,100000000000000,12911
422,7,6,10752,0,45990.62308006254,25775,0,100000000000000,10765
