,t1,t2,t3,t4,energy,old duration,lost,dead,duration
1007,7,3,108,0,7916.843499999999,323,8,100000000000000,118
1008,6,4,33,0,7916.843874999999,247,3,100000000000000,43
1009,5,4,207,0,7916.852999999999,420,3,100000000000000,216
1010,6,4,173,0,7916.852999999999,387,3,100000000000000,183
1011,7,4,173,0,7916.852999999999,388,3,100000000000000,184
1012,7,4,45,0,7916.852999999999,260,3,100000000000000,56
1013,5,4,14,0,7916.8552812499975,227,3,100000000000000,23
1014,7,4,11,0,7916.855281249998,226,3,100000000000000,22
1015,5,4,33,0,7916.855281249998,246,3,100000000000000,42
1016,5,4,231,0,7916.857562499998,444,3,100000000000000,240
1017,5,4,78,0,7916.857562499998,291,3,100000000000000,87
1018,6,4,230,0,7916.857562499998,444,3,100000000000000,240
1019,5,4,9,0,7916.8575624999985,222,3,100000000000000,18
1020,6,4,74,0,7916.8575624999985,288,3,100000000000000,84
1021,6,3,94,0,7916.866406249997,308,8,100000000000000,103
1022,4,3,110,0,7916.870968749999,322,9,100000000000000,117
1023,6,3,96,0,7916.871062499998,310,9,100000000000000,105
1024,5,4,173,0,7916.873374999999,386,4,100000000000000,182
1025,7,4,171,0,7916.873374999999,386,5,100000000000000,182
1026,4,4,232,0,7916.8735312499975,444,4,100000000000000,240
1027,6,4,230,0,7916.875812499999,444,3,100000000000000,240
1028,4,4,8,0,7916.878093749999,220,4,100000000000000,16
1029,4,4,134,0,7916.878093749999,346,3,100000000000000,142
1030,5,4,160,0,7916.884781249999,373,4,100000000000000,169
1031,5,4,9,0,7916.889343749999,222,4,100000000000000,18
1032,7,4,203,0,7916.889343749999,418,4,100000000000000,214
1033,6,4,147,0,7916.889499999998,361,4,100000000000000,157
1034,4,3,229,0,7916.891593749999,441,10,100000000000000,236
1035,6,4,222,0,7916.891781249998,436,4,100000000000000,232
1036,7,3,185,0,7916.893687499997,400,8,100000000000000,195
1037,6,3,126,0,7916.893874999999,340,10,100000000000000,135
1038,5,4,186,0,7916.8939062499985,399,4,100000000000000,195
1039,6,4,64,0,7916.898624999999,278,4,100000000000000,74
1040,4,4,186,0,7916.900906249999,398,4,100000000000000,194
1041,6,4,15,0,7916.903187499997,229,4,100000000000000,25
1042,5,4,231,0,7916.905468749997,444,4,100000000000000,240
1043,7,3,10,0,7916.9056249999985,225,7,100000000000000,20
1044,7,4,128,0,7916.9098749999985,343,4,100000000000000,139
1045,6,4,225,0,7916.916874999999,439,4,100000000000000,235
1046,5,4,232,0,7916.921437499999,445,4,100000000000000,241
1047,6,4,9,0,7916.92309375,223,2,100000000000000,19
1048,6,4,170,0,7916.9237187499975,384,4,100000000000000,180
1049,6,4,15,0,7916.928281249999,307,4,100000000000000,25
1050,5,4,9,0,7916.928281249999,222,4,100000000000000,18
1051,5,4,55,0,7916.928281249999,268,4,100000000000000,64
1052,5,4,84,0,7916.93040625,297,4,100000000000000,93
1053,6,4,193,0,7916.943531249999,407,4,100000000000000,203
1054,6,3,165,0,7916.946156249997,379,8,100000000000000,174
1055,6,3,127,0,7916.950718749998,341,8,100000000000000,136
1056,5,3,175,0,7916.952999999999,388,9,100000000000000,183
1057,6,3,98,0,7916.957656249999,312,9,100000000000000,107
1058,5,4,23,0,7916.967499999999,236,5,100000000000000,32
